sku,categories,name,url_key,description,short_description,product_type,additional_attributes,weight,product_websites,store_view_code,product_online,visibility,qty,is_in_stock,attribute_set_code,price,special_price,special_from_date,special_to_date,tax_class_name,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,additional_images,additional_image_labels,hide_from_product_page,configurable_variations,display_product_options_in
VD06-PE-XS,Venia Catalog/Dresses,Flora Tank Dress,Flora-Tank-Dress,"<p>The Flora Tank Dress is soft to the touch, featuring a sheer, crushed velvet overlay that adds texture without heat. The vertical pattern of the design elegantly slims and camouflages.    </p><p>Features:</p><ul><li>Scoop neck</li><li>Two layers</li><li>Hits above the knee</li><li>Elastic waist</li><li>Dry clean only</li></ul>",,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=XS,fashion_color=Peach,fashion_style=Sleeveless|Above Knee,has_video=No,fashion_material=Organic Cotton|Nylon,in_store_available=Online Exclusive",1,base,,1,Not Visible Individually,1000,1,Dresses,148,,,,Taxable Goods,/v/d/vd06-pe-main.jpg,Main,/v/d/vd06-pe-main.jpg,Main,/v/d/vd06-pe-main.jpg,Main,,,,,Block after Info Column
VD06-PE-S,Venia Catalog/Dresses,Flora Tank Dress,Flora-Tank-Dress,"<p>The Flora Tank Dress is soft to the touch, featuring a sheer, crushed velvet overlay that adds texture without heat. The vertical pattern of the design elegantly slims and camouflages.    </p><p>Features:</p><ul><li>Scoop neck</li><li>Two layers</li><li>Hits above the knee</li><li>Elastic waist</li><li>Dry clean only</li></ul>",,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=S,fashion_color=Peach,fashion_style=Sleeveless|Above Knee,has_video=No,fashion_material=Organic Cotton|Nylon,in_store_available=Online Exclusive",1,base,,1,Not Visible Individually,1000,1,Dresses,148,,,,Taxable Goods,/v/d/vd06-pe-main.jpg,Main,/v/d/vd06-pe-main.jpg,Main,/v/d/vd06-pe-main.jpg,Main,,,,,Block after Info Column
VD06-PE-M,Venia Catalog/Dresses,Flora Tank Dress,Flora-Tank-Dress,"<p>The Flora Tank Dress is soft to the touch, featuring a sheer, crushed velvet overlay that adds texture without heat. The vertical pattern of the design elegantly slims and camouflages.    </p><p>Features:</p><ul><li>Scoop neck</li><li>Two layers</li><li>Hits above the knee</li><li>Elastic waist</li><li>Dry clean only</li></ul>",,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=M,fashion_color=Peach,fashion_style=Sleeveless|Above Knee,has_video=No,fashion_material=Organic Cotton|Nylon,in_store_available=Online Exclusive",1,base,,1,Not Visible Individually,1000,1,Dresses,148,,,,Taxable Goods,/v/d/vd06-pe-main.jpg,Main,/v/d/vd06-pe-main.jpg,Main,/v/d/vd06-pe-main.jpg,Main,,,,,Block after Info Column
VD06-PE-L,Venia Catalog/Dresses,Flora Tank Dress,Flora-Tank-Dress,"<p>The Flora Tank Dress is soft to the touch, featuring a sheer, crushed velvet overlay that adds texture without heat. The vertical pattern of the design elegantly slims and camouflages.    </p><p>Features:</p><ul><li>Scoop neck</li><li>Two layers</li><li>Hits above the knee</li><li>Elastic waist</li><li>Dry clean only</li></ul>",,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=L,fashion_color=Peach,fashion_style=Sleeveless|Above Knee,has_video=No,fashion_material=Organic Cotton|Nylon,in_store_available=Online Exclusive",1,base,,1,Not Visible Individually,1000,1,Dresses,148,,,,Taxable Goods,/v/d/vd06-pe-main.jpg,Main,/v/d/vd06-pe-main.jpg,Main,/v/d/vd06-pe-main.jpg,Main,,,,,Block after Info Column
VD06-MT-XS,Venia Catalog/Dresses,Flora Tank Dress,Flora-Tank-Dress,"<p>The Flora Tank Dress is soft to the touch, featuring a sheer, crushed velvet overlay that adds texture without heat. The vertical pattern of the design elegantly slims and camouflages.    </p><p>Features:</p><ul><li>Scoop neck</li><li>Two layers</li><li>Hits above the knee</li><li>Elastic waist</li><li>Dry clean only</li></ul>",,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=XS,fashion_color=Mint,fashion_style=Sleeveless|Above Knee,has_video=No,fashion_material=Organic Cotton|Nylon,in_store_available=Online Exclusive",1,base,,1,Not Visible Individually,1000,1,Dresses,148,,,,Taxable Goods,/v/d/vd06-mt-main.jpg,Main,/v/d/vd06-mt-main.jpg,Main,/v/d/vd06-mt-main.jpg,Main,,,,,Block after Info Column
VD06-MT-S,Venia Catalog/Dresses,Flora Tank Dress,Flora-Tank-Dress,"<p>The Flora Tank Dress is soft to the touch, featuring a sheer, crushed velvet overlay that adds texture without heat. The vertical pattern of the design elegantly slims and camouflages.    </p><p>Features:</p><ul><li>Scoop neck</li><li>Two layers</li><li>Hits above the knee</li><li>Elastic waist</li><li>Dry clean only</li></ul>",,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=S,fashion_color=Mint,fashion_style=Sleeveless|Above Knee,has_video=No,fashion_material=Organic Cotton|Nylon,in_store_available=Online Exclusive",1,base,,1,Not Visible Individually,1000,1,Dresses,148,,,,Taxable Goods,/v/d/vd06-mt-main.jpg,Main,/v/d/vd06-mt-main.jpg,Main,/v/d/vd06-mt-main.jpg,Main,,,,,Block after Info Column
VD06-MT-M,Venia Catalog/Dresses,Flora Tank Dress,Flora-Tank-Dress,"<p>The Flora Tank Dress is soft to the touch, featuring a sheer, crushed velvet overlay that adds texture without heat. The vertical pattern of the design elegantly slims and camouflages.    </p><p>Features:</p><ul><li>Scoop neck</li><li>Two layers</li><li>Hits above the knee</li><li>Elastic waist</li><li>Dry clean only</li></ul>",,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=M,fashion_color=Mint,fashion_style=Sleeveless|Above Knee,has_video=No,fashion_material=Organic Cotton|Nylon,in_store_available=Online Exclusive",1,base,,1,Not Visible Individually,1000,1,Dresses,148,,,,Taxable Goods,/v/d/vd06-mt-main.jpg,Main,/v/d/vd06-mt-main.jpg,Main,/v/d/vd06-mt-main.jpg,Main,,,,,Block after Info Column
VD06-MT-L,Venia Catalog/Dresses,Flora Tank Dress,Flora-Tank-Dress,"<p>The Flora Tank Dress is soft to the touch, featuring a sheer, crushed velvet overlay that adds texture without heat. The vertical pattern of the design elegantly slims and camouflages.    </p><p>Features:</p><ul><li>Scoop neck</li><li>Two layers</li><li>Hits above the knee</li><li>Elastic waist</li><li>Dry clean only</li></ul>",,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=L,fashion_color=Mint,fashion_style=Sleeveless|Above Knee,has_video=No,fashion_material=Organic Cotton|Nylon,in_store_available=Online Exclusive",1,base,,1,Not Visible Individually,1000,1,Dresses,148,,,,Taxable Goods,/v/d/vd06-mt-main.jpg,Main,/v/d/vd06-mt-main.jpg,Main,/v/d/vd06-mt-main.jpg,Main,,,,,Block after Info Column
VD06-LL-XS,Venia Catalog/Dresses,Flora Tank Dress,Flora-Tank-Dress,"<p>The Flora Tank Dress is soft to the touch, featuring a sheer, crushed velvet overlay that adds texture without heat. The vertical pattern of the design elegantly slims and camouflages.    </p><p>Features:</p><ul><li>Scoop neck</li><li>Two layers</li><li>Hits above the knee</li><li>Elastic waist</li><li>Dry clean only</li></ul>",,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=XS,fashion_color=Lilac,fashion_style=Sleeveless|Above Knee,has_video=No,fashion_material=Organic Cotton|Nylon,in_store_available=Online Exclusive",1,base,,1,Not Visible Individually,1000,1,Dresses,148,,,,Taxable Goods,/v/d/vd06-ll-main.jpg,Main,/v/d/vd06-ll-main.jpg,Main,/v/d/vd06-ll-main.jpg,Main,,,,,Block after Info Column
VD06-LL-S,Venia Catalog/Dresses,Flora Tank Dress,Flora-Tank-Dress,"<p>The Flora Tank Dress is soft to the touch, featuring a sheer, crushed velvet overlay that adds texture without heat. The vertical pattern of the design elegantly slims and camouflages.    </p><p>Features:</p><ul><li>Scoop neck</li><li>Two layers</li><li>Hits above the knee</li><li>Elastic waist</li><li>Dry clean only</li></ul>",,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=S,fashion_color=Lilac,fashion_style=Sleeveless|Above Knee,has_video=No,fashion_material=Organic Cotton|Nylon,in_store_available=Online Exclusive",1,base,,1,Not Visible Individually,1000,1,Dresses,148,,,,Taxable Goods,/v/d/vd06-ll-main.jpg,Main,/v/d/vd06-ll-main.jpg,Main,/v/d/vd06-ll-main.jpg,Main,,,,,Block after Info Column
VD06-LL-M,Venia Catalog/Dresses,Flora Tank Dress,Flora-Tank-Dress,"<p>The Flora Tank Dress is soft to the touch, featuring a sheer, crushed velvet overlay that adds texture without heat. The vertical pattern of the design elegantly slims and camouflages.    </p><p>Features:</p><ul><li>Scoop neck</li><li>Two layers</li><li>Hits above the knee</li><li>Elastic waist</li><li>Dry clean only</li></ul>",,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=M,fashion_color=Lilac,fashion_style=Sleeveless|Above Knee,has_video=No,fashion_material=Organic Cotton|Nylon,in_store_available=Online Exclusive",1,base,,1,Not Visible Individually,1000,1,Dresses,148,,,,Taxable Goods,/v/d/vd06-ll-main.jpg,Main,/v/d/vd06-ll-main.jpg,Main,/v/d/vd06-ll-main.jpg,Main,,,,,Block after Info Column
VD06-LL-L,Venia Catalog/Dresses,Flora Tank Dress,Flora-Tank-Dress,"<p>The Flora Tank Dress is soft to the touch, featuring a sheer, crushed velvet overlay that adds texture without heat. The vertical pattern of the design elegantly slims and camouflages.    </p><p>Features:</p><ul><li>Scoop neck</li><li>Two layers</li><li>Hits above the knee</li><li>Elastic waist</li><li>Dry clean only</li></ul>",,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=L,fashion_color=Lilac,fashion_style=Sleeveless|Above Knee,has_video=No,fashion_material=Organic Cotton|Nylon,in_store_available=Online Exclusive",1,base,,1,Not Visible Individually,1000,1,Dresses,148,,,,Taxable Goods,/v/d/vd06-ll-main.jpg,Main,/v/d/vd06-ll-main.jpg,Main,/v/d/vd06-ll-main.jpg,Main,,,,,Block after Info Column
VD05-MT-XS,Venia Catalog/Dresses,Veronica Maxi Dress,Veronica-Maxi-Dress,"<p>The Veronica Maxi Dress is literally a tall drink of water. Perfect for those days when you'd rather be sitting on the beach. This dress will keep you feeling cool on the even the hottest days. </p><p>Features:</p><ul><li>Scoop neck</li><li>Knot racerback</li><li>Hits at the ankles</li><li>Elastic waist</li><li>Machine wash, line dry</li></ul>",,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=XS,fashion_color=Mint,fashion_style=Halter Top|Ankle Length,has_video=No,fashion_material=Rayon,in_store_available=Online Exclusive",1,base,,1,Not Visible Individually,1000,1,Dresses,88,70,2/1/17,8/27/19,Taxable Goods,/v/d/vd05-mt-main.jpg,Main,/v/d/vd05-mt-main.jpg,Main,/v/d/vd05-mt-main.jpg,Main,,,,,Block after Info Column
VD05-MT-S,Venia Catalog/Dresses,Veronica Maxi Dress,Veronica-Maxi-Dress,"<p>The Veronica Maxi Dress is literally a tall drink of water. Perfect for those days when you'd rather be sitting on the beach. This dress will keep you feeling cool on the even the hottest days. </p><p>Features:</p><ul><li>Scoop neck</li><li>Knot racerback</li><li>Hits at the ankles</li><li>Elastic waist</li><li>Machine wash, line dry</li></ul>",,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=S,fashion_color=Mint,fashion_style=Halter Top|Ankle Length,has_video=No,fashion_material=Rayon,in_store_available=Online Exclusive",1,base,,1,Not Visible Individually,1000,1,Dresses,88,70,2/1/17,8/27/19,Taxable Goods,/v/d/vd05-mt-main.jpg,Main,/v/d/vd05-mt-main.jpg,Main,/v/d/vd05-mt-main.jpg,Main,,,,,Block after Info Column
VD05-MT-M,Venia Catalog/Dresses,Veronica Maxi Dress,Veronica-Maxi-Dress,"<p>The Veronica Maxi Dress is literally a tall drink of water. Perfect for those days when you'd rather be sitting on the beach. This dress will keep you feeling cool on the even the hottest days. </p><p>Features:</p><ul><li>Scoop neck</li><li>Knot racerback</li><li>Hits at the ankles</li><li>Elastic waist</li><li>Machine wash, line dry</li></ul>",,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=M,fashion_color=Mint,fashion_style=Halter Top|Ankle Length,has_video=No,fashion_material=Rayon,in_store_available=Online Exclusive",1,base,,1,Not Visible Individually,1000,1,Dresses,88,70,2/1/17,8/27/19,Taxable Goods,/v/d/vd05-mt-main.jpg,Main,/v/d/vd05-mt-main.jpg,Main,/v/d/vd05-mt-main.jpg,Main,,,,,Block after Info Column
VD05-MT-L,Venia Catalog/Dresses,Veronica Maxi Dress,Veronica-Maxi-Dress,"<p>The Veronica Maxi Dress is literally a tall drink of water. Perfect for those days when you'd rather be sitting on the beach. This dress will keep you feeling cool on the even the hottest days. </p><p>Features:</p><ul><li>Scoop neck</li><li>Knot racerback</li><li>Hits at the ankles</li><li>Elastic waist</li><li>Machine wash, line dry</li></ul>",,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=L,fashion_color=Mint,fashion_style=Halter Top|Ankle Length,has_video=No,fashion_material=Rayon,in_store_available=Online Exclusive",1,base,,1,Not Visible Individually,1000,1,Dresses,88,70,2/1/17,8/27/19,Taxable Goods,/v/d/vd05-mt-main.jpg,Main,/v/d/vd05-mt-main.jpg,Main,/v/d/vd05-mt-main.jpg,Main,,,,,Block after Info Column
VD05-LY-XS,Venia Catalog/Dresses,Veronica Maxi Dress,Veronica-Maxi-Dress,"<p>The Veronica Maxi Dress is literally a tall drink of water. Perfect for those days when you'd rather be sitting on the beach. This dress will keep you feeling cool on the even the hottest days. </p><p>Features:</p><ul><li>Scoop neck</li><li>Knot racerback</li><li>Hits at the ankles</li><li>Elastic waist</li><li>Machine wash, line dry</li></ul>",,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=XS,fashion_color=Lily,fashion_style=Halter Top|Ankle Length,has_video=No,fashion_material=Rayon,in_store_available=Online Exclusive",1,base,,1,Not Visible Individually,1000,1,Dresses,88,70,2/1/17,8/27/19,Taxable Goods,/v/d/vd05-ly-main.jpg,Main,/v/d/vd05-ly-main.jpg,Main,/v/d/vd05-ly-main.jpg,Main,,,,,Block after Info Column
VD05-LY-S,Venia Catalog/Dresses,Veronica Maxi Dress,Veronica-Maxi-Dress,"<p>The Veronica Maxi Dress is literally a tall drink of water. Perfect for those days when you'd rather be sitting on the beach. This dress will keep you feeling cool on the even the hottest days. </p><p>Features:</p><ul><li>Scoop neck</li><li>Knot racerback</li><li>Hits at the ankles</li><li>Elastic waist</li><li>Machine wash, line dry</li></ul>",,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=S,fashion_color=Lily,fashion_style=Halter Top|Ankle Length,has_video=No,fashion_material=Rayon,in_store_available=Online Exclusive",1,base,,1,Not Visible Individually,1000,1,Dresses,88,70,2/1/17,8/27/19,Taxable Goods,/v/d/vd05-ly-main.jpg,Main,/v/d/vd05-ly-main.jpg,Main,/v/d/vd05-ly-main.jpg,Main,,,,,Block after Info Column
VD05-LY-M,Venia Catalog/Dresses,Veronica Maxi Dress,Veronica-Maxi-Dress,"<p>The Veronica Maxi Dress is literally a tall drink of water. Perfect for those days when you'd rather be sitting on the beach. This dress will keep you feeling cool on the even the hottest days. </p><p>Features:</p><ul><li>Scoop neck</li><li>Knot racerback</li><li>Hits at the ankles</li><li>Elastic waist</li><li>Machine wash, line dry</li></ul>",,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=M,fashion_color=Lily,fashion_style=Halter Top|Ankle Length,has_video=No,fashion_material=Rayon,in_store_available=Online Exclusive",1,base,,1,Not Visible Individually,1000,1,Dresses,88,70,2/1/17,8/27/19,Taxable Goods,/v/d/vd05-ly-main.jpg,Main,/v/d/vd05-ly-main.jpg,Main,/v/d/vd05-ly-main.jpg,Main,,,,,Block after Info Column
VD05-LY-L,Venia Catalog/Dresses,Veronica Maxi Dress,Veronica-Maxi-Dress,"<p>The Veronica Maxi Dress is literally a tall drink of water. Perfect for those days when you'd rather be sitting on the beach. This dress will keep you feeling cool on the even the hottest days. </p><p>Features:</p><ul><li>Scoop neck</li><li>Knot racerback</li><li>Hits at the ankles</li><li>Elastic waist</li><li>Machine wash, line dry</li></ul>",,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=L,fashion_color=Lily,fashion_style=Halter Top|Ankle Length,has_video=No,fashion_material=Rayon,in_store_available=Online Exclusive",1,base,,1,Not Visible Individually,1000,1,Dresses,88,70,2/1/17,8/27/19,Taxable Goods,/v/d/vd05-ly-main.jpg,Main,/v/d/vd05-ly-main.jpg,Main,/v/d/vd05-ly-main.jpg,Main,,,,,Block after Info Column
VD05-LL-XS,Venia Catalog/Dresses,Veronica Maxi Dress,Veronica-Maxi-Dress,"<p>The Veronica Maxi Dress is literally a tall drink of water. Perfect for those days when you'd rather be sitting on the beach. This dress will keep you feeling cool on the even the hottest days. </p><p>Features:</p><ul><li>Scoop neck</li><li>Knot racerback</li><li>Hits at the ankles</li><li>Elastic waist</li><li>Machine wash, line dry</li></ul>",,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=XS,fashion_color=Lilac,fashion_style=Halter Top|Ankle Length,has_video=No,fashion_material=Rayon,in_store_available=Online Exclusive",1,base,,1,Not Visible Individually,1000,1,Dresses,88,70,2/1/17,8/27/19,Taxable Goods,/v/d/vd05-ll-main.jpg,Main,/v/d/vd05-ll-main.jpg,Main,/v/d/vd05-ll-main.jpg,Main,,,,,Block after Info Column
VD05-LL-S,Venia Catalog/Dresses,Veronica Maxi Dress,Veronica-Maxi-Dress,"<p>The Veronica Maxi Dress is literally a tall drink of water. Perfect for those days when you'd rather be sitting on the beach. This dress will keep you feeling cool on the even the hottest days. </p><p>Features:</p><ul><li>Scoop neck</li><li>Knot racerback</li><li>Hits at the ankles</li><li>Elastic waist</li><li>Machine wash, line dry</li></ul>",,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=S,fashion_color=Lilac,fashion_style=Halter Top|Ankle Length,has_video=No,fashion_material=Rayon,in_store_available=Online Exclusive",1,base,,1,Not Visible Individually,1000,1,Dresses,88,70,2/1/17,8/27/19,Taxable Goods,/v/d/vd05-ll-main.jpg,Main,/v/d/vd05-ll-main.jpg,Main,/v/d/vd05-ll-main.jpg,Main,,,,,Block after Info Column
